"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-02-10",14,29945,35284,27571,3112,6606,0,18720,0,278,3553,-1850,-928,0,13,-11,-937,1397,-719,1423,-16
"2025-02-10",15,33470,37407,30793,3109,6606,0,18720,0,34,3286,-1231,-542,-145,-62,-112,-584,1398,-479,1423,-148
"2025-02-10",16,35248,39181,32529,3106,6606,1,18720,0,18,3519,-1106,-493,-161,-214,-44,-549,1397,-448,1422,-300
"2025-02-10",17,37545,39123,34560,3143,6606,32,18720,0,16,3119,330,369,-7,-365,-139,241,1397,151,1423,-451
"2025-02-10",18,38188,39933,35098,3179,6606,114,18720,0,13,2774,555,449,0,-451,-167,307,1397,201,1423,-514
"2025-02-10",19,39767,41678,36627,3245,6606,272,18720,0,13,2479,1195,449,793,-451,-303,352,1397,-30,1423,-514
"2025-02-10",20,40240,42282,37118,3311,6606,444,18720,0,11,2509,1250,446,1054,-451,-416,355,1397,-50,1423,-514
"2025-02-10",21,40311,42390,37265,3382,6606,525,18720,0,10,2616,1203,292,1056,-451,-318,-136,1397,-50,1423,-514
"2025-02-10",22,40591,42722,37548,3453,6606,702,18720,0,10,2948,1195,276,1055,-451,-335,-173,1397,-48,1422,-514
"2025-02-10",23,40843,43047,37771,3505,6606,815,18720,0,10,3229,735,197,1077,-451,-327,-302,1397,87,1403,-514
"2025-02-10",24,40980,43235,37921,3556,6606,904,18720,0,10,3506,696,193,1071,-451,-369,-311,1397,99,1400,-514
"2025-02-10",25,41400,43477,38337,3567,6606,897,18720,0,14,3357,943,424,1071,-451,-498,88,1397,9,1420,-514
"2025-02-10",26,41331,43436,38299,3578,6606,983,18720,0,9,3671,963,445,1071,-451,-531,119,1397,1,1423,-514
"2025-02-10",27,41221,43325,38357,3567,6606,891,18720,0,9,3635,1180,390,1070,-451,-530,632,1397,95,1422,-514
"2025-02-10",28,40823,42928,37901,3555,6606,823,18720,0,9,3551,1191,383,1071,-451,-531,670,1397,101,1423,-514
"2025-02-10",29,40492,42579,37390,3516,6606,674,18720,0,9,3087,572,301,1058,-451,-513,463,1397,36,1423,-514
"2025-02-10",30,40167,42271,37095,3477,6606,509,18720,0,9,2939,520,292,1058,-451,-530,448,1397,31,1423,-514
"2025-02-10",31,40269,42374,37178,3398,6606,439,18720,0,9,3311,746,169,966,-451,-531,516,1397,142,1423,-514
"2025-02-10",32,40861,42966,37822,3319,6606,276,18720,0,9,3355,764,158,958,-451,-531,521,1397,152,1422,-514
"2025-02-10",33,41435,43540,38210,3363,6606,142,18720,0,9,3368,1000,171,990,-451,-531,173,1397,173,1423,-514
"2025-02-10",34,42149,44255,38838,3407,6606,25,18720,0,10,3156,1018,177,993,-451,-531,145,1397,176,1422,-514
"2025-02-10",35,43052,45590,39573,3320,6606,0,18720,0,9,2997,1062,437,1059,-451,-531,-433,1397,286,1422,-514
"2025-02-10",36,43256,45839,39719,3232,6606,0,18720,0,8,2869,1063,459,1064,-451,-531,-479,1397,292,1423,-514
"2025-02-10",37,42451,44928,39048,3177,6606,0,18720,0,9,2996,682,320,1067,-451,-531,-372,1397,115,1422,-514
"2025-02-10",38,41999,44467,38674,3122,6606,0,18720,0,8,2837,659,308,1068,-451,-531,-364,1397,104,1423,-514
"2025-02-10",39,41445,43879,38175,3035,6606,0,18720,0,5,2920,1279,373,1059,-451,-531,-333,1397,460,1423,-514
"2025-02-10",40,40409,42843,37246,2947,6606,0,18720,0,8,2841,1330,378,1060,-451,-530,-331,1397,490,1422,-514
"2025-02-10",41,38951,41534,35854,2884,6606,0,18720,0,8,2672,1169,260,1058,-451,-531,-479,1397,427,1422,-514
"2025-02-10",42,37461,40055,34486,2820,6606,0,18720,0,8,2640,1154,248,1057,-451,-531,-490,1397,420,1423,-514
"2025-02-10",43,35480,37857,32696,2719,6606,0,18720,0,8,2551,1072,229,1057,-451,-447,-357,1397,316,1423,-514
"2025-02-10",44,33622,35847,30946,2617,6606,0,18720,0,8,2736,1064,231,1057,-451,-305,-348,1397,308,1422,-513
"2025-02-10",45,31709,33952,29107,2556,6606,0,18720,0,8,2721,930,557,1055,-389,-154,-579,1397,394,1423,-513
"2025-02-10",46,29867,31913,27379,2494,6606,0,18720,0,13,2775,927,590,1055,-302,-20,-597,1397,407,1423,-514
"2025-02-10",47,27873,30151,25492,2413,6606,0,18720,0,17,2841,1696,767,1022,-301,-57,-789,1397,700,1422,-514
"2025-02-10",48,26822,29230,24566,2332,6606,0,18720,0,17,3018,1762,787,1020,-265,-208,-804,1397,729,1423,-514
"2025-02-11",1,27256,29700,25029,2288,6606,0,18720,0,17,3209,1879,952,1046,-254,-326,-734,1397,940,1422,-513
"2025-02-11",2,27587,29926,25369,2244,6606,0,18720,0,17,2998,1887,968,1048,-254,-226,-729,1397,959,1423,-513
"2025-02-11",3,27166,29622,25022,2268,6606,0,18720,0,17,3071,1765,990,1046,-254,-295,-776,1398,967,898,-514
"2025-02-11",4,26667,29191,24584,2292,6606,0,18720,0,14,3052,1758,991,1047,-254,-363,-779,1398,967,698,-514
"2025-02-11",5,26372,28708,24350,2170,6606,0,18720,0,16,3010,1931,925,1045,-254,-390,-562,1398,837,698,-514
"2025-02-11",6,26005,28312,23924,2047,6606,0,18720,0,18,2978,1946,919,1046,-254,-375,-546,1398,824,698,-514
"2025-02-11",7,25660,27976,23581,2077,6606,0,18720,0,18,2971,1979,942,1046,-254,-264,-666,1398,776,698,-514
"2025-02-11",8,25240,27583,23231,2107,6606,0,18720,0,18,2981,1981,942,1045,-254,-282,-675,1398,770,698,-514
"2025-02-11",9,24983,27620,22996,2126,6606,0,18720,0,18,3191,1850,862,1046,-254,-422,-829,1397,687,698,-514
"2025-02-11",10,24909,27467,22936,2144,6606,0,18720,0,21,3137,1832,846,1041,-254,-352,-840,1398,676,698,-491
"2025-02-11",11,25413,27730,23407,2111,6606,0,18720,0,22,3309,1309,307,746,-258,-200,-870,1397,413,699,-367
"2025-02-11",12,26564,28854,24450,2077,6606,0,18720,0,45,3176,1253,254,741,-308,-66,-873,1397,381,698,-398
"2025-02-11",13,29236,31164,26947,2034,6606,0,18720,0,33,3337,709,133,760,-201,-1,-648,1397,-141,698,-304
"2025-02-11",14,31884,34100,29414,1991,6606,0,18720,0,20,3069,662,125,759,-289,-97,-631,1397,-191,698,-388
"2025-02-11",15,35149,38036,32417,2017,6606,0,18720,0,15,2852,1079,357,452,-425,-249,-733,1397,-359,698,-506
"2025-02-11",16,36831,39919,33986,2042,6606,0,18720,0,15,3097,1114,385,448,-450,-401,-741,1397,-367,698,-514
"2025-02-11",17,38704,41619,35681,2037,6606,10,18720,0,11,2887,1188,787,960,-450,-521,-819,1397,34,698,-514
"2025-02-11",18,39036,41972,35978,2031,6606,68,18720,0,17,2845,1194,827,1000,-450,-531,-824,1397,75,696,-514
"2025-02-11",19,40189,43093,37072,2062,6606,169,18720,0,13,3018,1167,898,1049,-450,-531,-796,1397,384,102,-514
"2025-02-11",20,41035,43939,37834,2092,6606,298,18720,0,15,3146,1166,902,1054,-450,-531,-794,1397,420,661,-514
"2025-02-11",21,41219,44331,38044,2130,6606,410,18720,0,11,3162,1187,746,1051,-450,-531,-1006,1397,951,723,-514
"2025-02-11",22,41172,44299,38031,2167,6606,451,18720,0,10,3271,1190,732,1051,-450,-531,-1022,1397,994,722,-514
"2025-02-11",23,41432,44559,38254,2182,6606,517,18720,0,10,3261,1567,765,1037,-450,-531,-1022,1397,756,722,-514
"2025-02-11",24,41324,44451,38205,2196,6606,608,18720,0,10,3216,1595,767,1037,-450,-531,-1022,1397,737,723,-514
"2025-02-11",25,41219,43959,38089,2199,6606,746,18720,0,10,3277,1204,688,988,-450,-531,-635,1397,801,722,-514
"2025-02-11",26,41243,43954,38098,2201,6606,706,18720,0,10,3264,1173,683,983,-450,-531,-606,1397,805,722,-514
"2025-02-11",27,41206,43485,38067,2226,6606,614,18720,0,10,3207,1103,785,1059,-450,-527,-178,1397,693,722,-514
"2025-02-11",28,41081,43308,37945,2251,6606,492,18720,0,10,3103,1094,791,1065,-450,-507,-146,1397,681,722,-514
"2025-02-11",29,40808,42836,37757,2271,6606,424,18720,0,10,3128,797,562,674,-450,-380,-74,1397,528,722,-514
"2025-02-11",30,40812,42848,37777,2291,6606,333,18720,0,10,3069,764,536,644,-450,-405,-69,1397,508,732,-502
"2025-02-11",31,40749,42770,37673,2250,6606,226,18720,0,10,3228,216,259,857,-450,-472,162,1397,134,1361,-489
"2025-02-11",32,41216,43183,38169,2209,6606,133,18720,0,10,3288,164,230,875,-450,-447,180,1397,100,1420,-460
"2025-02-11",33,41536,43476,38383,2187,6606,48,18720,0,11,3288,73,53,752,-450,-390,104,1397,37,1420,-489
"2025-02-11",34,42139,44082,38978,2165,6606,5,18720,0,12,3297,69,35,739,-450,-375,99,1397,32,1420,-506
"2025-02-11",35,43254,45408,40069,2109,6606,0,18720,0,8,3440,211,-1,985,-450,-343,-295,1397,61,1422,-457
"2025-02-11",36,43349,45581,40133,2053,6606,0,18720,0,2,3418,223,-5,1003,-450,-410,-325,1397,63,1424,-440
"2025-02-11",37,43051,45341,39875,2120,6606,0,18720,0,3,3421,439,-5,923,-433,-284,-545,1397,4,1424,-420
"2025-02-11",38,42701,44833,39464,2187,6606,0,18720,0,5,3361,457,2,919,-450,-131,-561,1397,0,1423,-385
"2025-02-11",39,42153,44458,38981,2149,6606,0,18720,0,12,3313,706,428,707,-451,-59,-782,1397,83,1379,-401
"2025-02-11",40,41131,43315,38061,2110,6606,0,18720,0,17,3591,723,465,704,-387,-17,-798,1397,93,1373,-365
"2025-02-11",41,39677,41606,36640,2060,6606,0,18720,0,12,3542,332,319,865,-259,0,-781,1397,250,1417,-277
"2025-02-11",42,37986,39809,35040,2009,6606,0,18720,0,14,3304,306,306,883,-206,-7,-780,1397,261,1422,-216
"2025-02-11",43,35845,37107,33052,2008,6606,0,18720,0,14,3104,651,360,620,-178,37,-380,1397,104,1422,-90
"2025-02-11",44,33920,35106,31293,2006,6606,0,18720,0,11,3342,683,364,600,-41,1,-351,1397,90,1421,-183
"2025-02-11",45,32062,33081,29441,1986,6606,0,18720,0,17,3384,671,330,711,21,0,-160,1397,90,1422,-242
"2025-02-11",46,30113,31066,27641,1965,6606,0,18720,0,20,3520,684,332,723,29,0,-146,1397,95,1421,-187
"2025-02-11",47,28520,29518,26136,1898,6606,0,18720,0,240,3518,1577,648,611,0,0,108,1397,378,1422,-158
"2025-02-11",48,27554,28584,25273,1831,6606,0,18720,0,364,3742,1662,678,603,0,0,127,1397,406,1422,-66
"2025-02-12",1,27674,29026,25476,1819,6606,0,18720,0,600,3941,1976,686,770,63,0,9,1397,610,1421,-152
"2025-02-12",2,28172,29559,26114,1807,6606,0,18720,0,731,4093,2003,690,778,149,0,0,1397,628,1422,-56
"2025-02-12",3,27872,29910,25889,1801,6606,0,18720,0,1438,3864,2008,880,886,153,0,263,1397,578,1422,0
"2025-02-12",4,27049,29095,25067,1795,6606,0,18720,0,1446,3876,2008,899,894,153,0,283,1397,574,1422,0
"2025-02-12",5,26678,28715,24773,1715,6606,0,18720,0,1437,3959,1999,952,853,153,0,693,1397,575,1421,0
"2025-02-12",6,26272,28302,24347,1634,6606,0,18720,0,1430,3913,1996,954,850,153,0,723,1397,577,1422,0
"2025-02-12",7,25674,27584,23735,1622,6606,0,18720,0,1310,3693,1819,804,670,153,0,754,1397,667,1422,0
"2025-02-12",8,25297,27260,23339,1610,6606,0,18720,0,1363,3590,1799,785,642,153,0,757,1397,670,1422,0
"2025-02-12",9,24948,26954,23040,1647,6606,0,18720,0,1406,3838,1226,446,628,153,0,613,1397,330,1421,0
"2025-02-12",10,24891,26824,22959,1684,6606,0,18720,0,1333,3769,1105,410,627,153,0,580,1397,291,1421,63
"2025-02-12",11,25446,27313,23430,1708,6606,0,18720,0,197,4048,-346,92,609,214,56,-432,1398,-292,1422,212
"2025-02-12",12,26736,28885,24575,1732,6606,0,18720,0,105,3873,-562,57,608,233,14,-531,1397,-351,1418,362
"2025-02-12",13,29537,31898,27191,1712,6606,0,18720,0,52,3632,-19,-269,431,110,2,-607,1397,-814,1155,482
"2025-02-12",14,32332,34778,29803,1691,6606,0,18720,0,91,3391,8,-295,411,150,75,-611,1389,-849,1130,383
"2025-02-12",15,35400,36921,32575,1638,6606,16,18720,0,28,3150,111,23,-336,31,9,-89,1265,-468,1150,236
"2025-02-12",16,36812,38300,33887,1585,6606,5,18720,0,28,2948,145,63,-376,0,0,-60,1257,-424,1155,83
"2025-02-12",17,38431,40046,35269,1523,6606,59,18720,0,22,2470,1075,404,-107,-55,0,-719,1382,-77,1278,-35
"2025-02-12",18,38974,40680,35855,1461,6606,189,18720,0,18,2665,1145,430,-104,-11,0,-754,1397,-46,1288,-173
"2025-02-12",19,40291,41786,37072,1518,6606,383,18720,0,15,2462,1540,541,-2,-64,0,-491,1397,294,1363,-323
"2025-02-12",20,40257,41917,36906,1575,6606,595,18720,0,17,2235,1563,544,0,-93,0,-481,1397,311,1370,-469
"2025-02-12",21,40152,41753,36772,1587,6606,798,18720,0,17,2224,1796,379,0,-69,0,-401,1397,148,1417,-514
"2025-02-12",22,40004,41645,36657,1599,6606,967,18720,0,14,2191,1808,378,0,-115,0,-398,1397,140,1424,-514
"2025-02-12",23,40062,41542,36698,1584,6606,1152,18720,0,13,1988,1788,754,187,-98,0,-292,1397,206,1421,-477
"2025-02-12",24,39976,41482,36567,1569,6606,1379,18720,0,16,1985,1789,784,202,-169,0,-287,1397,215,1420,-434
"2025-02-12",25,40457,41796,37014,1496,6606,1361,18720,0,15,1902,1903,934,378,-250,-1,-11,1397,361,1420,-462
"2025-02-12",26,40643,41979,37016,1423,6606,1252,18720,0,12,1815,1908,944,368,-230,0,0,1397,371,1420,-494
"2025-02-12",27,40157,41875,36729,1440,6606,1196,18720,0,10,2100,1839,920,-431,-163,0,0,1397,415,1420,-514
"2025-02-12",28,40205,42033,36785,1457,6606,1003,18720,0,11,1902,1832,916,-470,-232,0,-1,1397,414,1420,-514
"2025-02-12",29,40400,42001,36961,1402,6606,911,18720,0,11,1810,1681,817,-2,-210,0,-264,1397,257,1420,-514
"2025-02-12",30,40446,42208,37046,1347,6606,589,18720,0,14,1689,1658,804,0,-351,-10,-273,1397,243,1410,-514
"2025-02-12",31,40126,42203,36669,1299,6606,381,18720,0,13,1728,1121,587,-540,-327,0,-83,1398,135,1005,-514
"2025-02-12",32,40634,42806,37188,1250,6606,203,18720,0,8,1861,1084,578,-629,-296,-66,-76,1398,131,966,-497
"2025-02-12",33,41400,43899,37863,1228,6606,73,18720,0,4,1941,864,750,-793,-429,-179,93,1398,238,624,-494
"2025-02-12",34,42243,44662,38651,1206,6606,12,18720,0,11,2023,853,749,-798,-450,-72,99,1397,236,606,-488
"2025-02-12",35,42697,44908,39231,1222,6606,0,18720,0,8,1865,846,275,-549,-451,-36,-20,1398,-34,844,-513
"2025-02-12",36,43312,45579,39744,1238,6606,0,18720,0,0,2074,842,241,-527,-451,-100,-24,1397,-51,861,-514
"2025-02-12",37,43246,45180,39712,1263,6606,0,18720,0,0,1855,687,187,-288,-451,-25,162,1398,-56,851,-514
"2025-02-12",38,42750,44633,39132,1287,6606,0,18720,0,9,1731,672,186,-274,-437,0,168,1398,-49,836,-514
"2025-02-12",39,41864,43828,38371,1330,6606,0,18720,0,16,2245,507,272,-492,-342,0,52,1398,206,403,-514
"2025-02-12",40,41406,43456,37925,1372,6606,0,18720,0,11,2006,498,279,-493,-424,-15,49,1398,223,365,-507
"2025-02-12",41,40048,42092,36636,1346,6606,0,18720,0,10,1967,608,302,-588,-347,0,2,1398,256,96,-499
"2025-02-12",42,38611,40649,35313,1320,6606,0,18720,0,11,1783,614,304,-576,-336,-28,0,1399,259,86,-487
"2025-02-12",43,36650,38175,33525,1304,6606,0,18720,0,10,1647,656,328,-112,-197,0,-242,1398,287,442,-364
"2025-02-12",44,34601,36001,31634,1288,6606,0,18720,0,11,1890,642,331,-104,-48,0,-251,1399,287,465,-386
"2025-02-12",45,32829,34182,29972,1271,6606,0,18720,0,11,2062,-109,370,-104,-40,0,-184,1399,194,422,-305
"2025-02-12",46,31142,32728,28363,1253,6606,0,18720,0,11,1998,-142,372,-104,-179,0,-182,1399,187,415,-368
"2025-02-12",47,29212,30990,26574,1204,6606,0,18720,0,14,1923,739,336,-210,-186,0,-417,1399,213,395,-351
"2025-02-12",48,28173,29842,25578,1154,6606,0,18720,0,22,1837,819,338,-217,-40,0,-425,1398,219,394,-365
"2025-02-13",1,27832,29568,25305,1106,6606,0,18720,0,553,1497,1073,536,-182,0,0,-164,1398,393,434,-237
"2025-02-13",2,28302,30262,25792,1057,6606,0,18720,0,898,1631,1099,552,-180,0,0,-154,1398,408,434,-128
"2025-02-13",3,27961,30696,25455,1024,6606,0,18720,0,1376,1494,1698,662,-255,0,0,-337,1397,522,270,-167
"2025-02-13",4,27577,30592,25081,991,6606,0,18720,0,1716,1467,1735,674,-255,0,0,-344,1397,537,258,-100
"2025-02-13",5,27422,30703,24951,977,6606,0,18720,0,1724,1470,1804,824,-347,0,0,-392,1397,787,268,-218
"2025-02-13",6,26912,30185,24476,962,6606,0,18720,0,1703,1302,1808,835,-357,0,0,-394,1397,805,268,-219
"2025-02-13",7,26381,30096,23942,957,6606,0,18720,0,1701,1458,1828,881,-559,-4,0,-703,1398,834,211,-148
"2025-02-13",8,26159,29882,23678,952,6606,0,18720,0,1689,1105,1813,876,-560,-78,0,-715,1397,833,209,-81
"2025-02-13",9,25751,29509,23336,975,6606,0,18720,0,1676,1490,1265,588,-729,-7,0,-746,1397,681,339,65
"2025-02-13",10,25685,29159,23269,998,6606,0,18720,0,1395,1312,1206,556,-732,0,0,-747,1395,657,331,115
"2025-02-13",11,25770,28919,23366,1035,6606,0,18720,0,357,1626,353,127,-1051,68,56,-787,1368,132,-354,258
"2025-02-13",12,27083,29966,24557,1072,6606,0,18720,0,22,1285,297,88,-1064,144,11,-788,1345,94,-409,411
"2025-02-13",13,29706,33406,26984,1089,6606,0,18720,0,21,1769,217,-289,-1062,217,0,-965,1110,-90,-673,448
"2025-02-13",14,32565,36330,29641,1106,6606,0,18720,0,20,1606,217,-312,-1062,137,0,-972,1068,-107,-692,498
"2025-02-13",15,35133,39018,32122,1137,6606,19,18720,0,18,1751,501,-178,-1088,26,0,-1020,911,-289,-692,385
"2025-02-13",16,36330,40200,33115,1168,6606,3,18720,0,18,1656,531,-159,-1089,104,0,-1018,921,-294,-692,270
"2025-02-13",17,37888,40827,34222,1172,6606,60,18720,0,18,960,1181,188,-1047,20,0,-539,1295,-43,-692,154
"2025-02-13",18,38479,41368,34772,1175,6606,243,18720,0,20,917,1228,218,-1044,0,0,-518,1345,-16,-691,258
"2025-02-13",19,39791,42800,35993,1258,6606,514,18720,0,19,939,1645,435,-988,0,0,-744,1391,356,-658,341
"2025-02-13",20,40067,43061,36262,1341,6606,813,18720,0,14,874,1652,448,-977,0,0,-751,1397,380,-652,293
"2025-02-13",21,39837,42099,36238,1482,6606,1075,18720,0,14,1021,1119,375,-749,59,0,-373,1397,406,-526,426
"2025-02-13",22,39818,42028,36490,1623,6606,1293,18720,0,13,1430,1064,374,-729,128,0,-357,1398,405,-511,504
"2025-02-13",23,40222,41497,36884,1601,6606,1462,18720,0,18,1522,1026,520,-306,275,0,-63,1397,264,-288,504
"2025-02-13",24,39863,41048,36562,1578,6606,1606,18720,0,17,1652,1038,532,-250,355,0,-52,1397,256,-266,504
"2025-02-13",25,40115,41417,36739,1551,6606,1671,18720,0,16,1632,1547,601,-358,400,55,-310,1397,288,-18,504
"2025-02-13",26,40153,41456,36593,1523,6606,1621,18720,0,17,1538,1582,607,-360,400,104,-320,1397,301,-6,504
"2025-02-13",27,40243,42021,36594,1553,6606,1538,18720,0,17,1445,1805,646,-498,400,101,-418,1397,674,-245,504
"2025-02-13",28,40101,41907,36428,1583,6606,1366,18720,0,17,1384,1817,655,-501,400,150,-422,1397,703,-266,504
"2025-02-13",29,39912,42227,36322,1574,6606,1071,18720,0,17,1592,1893,868,-646,400,57,-600,1397,846,-452,504
"2025-02-13",30,39863,42218,36300,1564,6606,846,18720,0,19,1415,1898,886,-660,400,109,-606,1397,853,-470,504
"2025-02-13",31,39788,42791,36240,1482,6606,589,18720,0,15,1701,2003,985,-981,400,199,-731,1397,785,-676,504
"2025-02-13",32,40579,43603,37045,1399,6606,347,18720,0,16,1794,1998,991,-982,400,203,-736,1397,781,-690,504
"2025-02-13",33,41109,44210,37609,1435,6606,158,18720,0,9,2213,1648,951,-1033,400,92,-769,1397,795,-690,504
"2025-02-13",34,41976,45077,38492,1471,6606,33,18720,0,12,2379,1607,932,-1030,400,67,-769,1397,774,-690,504
"2025-02-13",35,42741,44971,39145,1482,6606,0,18720,0,10,2589,812,333,-557,378,0,-373,1397,47,-690,503
"2025-02-13",36,43318,45503,39558,1492,6606,0,18720,0,10,2644,757,285,-533,289,0,-357,1397,0,-685,448
"2025-02-13",37,43306,45097,39600,1474,6606,0,18720,0,7,2913,430,13,-179,384,0,-544,1397,0,-461,503
"2025-02-13",38,42872,44600,39181,1455,6606,0,18720,0,8,2870,407,-2,-139,390,63,-549,1397,4,-430,495
"2025-02-13",39,41981,42912,38383,1516,6606,0,18720,0,15,2920,264,80,-189,384,216,-127,1397,143,152,400
"2025-02-13",40,41036,41948,37626,1577,6606,0,18720,0,13,3042,247,84,-190,288,344,-109,1397,147,188,462
"2025-02-13",41,39639,40886,36475,1652,6606,0,18720,0,13,2933,-188,48,-220,377,479,-186,1397,-40,14,387
"2025-02-13",42,37972,39272,35071,1726,6606,0,18720,0,13,3032,-227,44,-220,399,418,-189,1397,-51,0,481
"2025-02-13",43,36027,36847,33515,1817,6606,0,18720,0,13,3296,-10,-2,-164,399,310,-29,1397,-2,14,504
"2025-02-13",44,34166,34973,31847,1908,6606,0,18720,0,13,3201,-2,-2,-162,399,275,-24,1397,-4,25,504
"2025-02-13",45,31964,33235,29843,1910,6606,0,18720,0,13,3281,69,72,-297,399,327,-218,1397,-143,230,504
"2025-02-13",46,30592,31901,28046,1912,6606,0,18720,0,13,3256,84,84,-327,399,367,-228,1397,-141,225,504
"2025-02-13",47,28942,31493,26295,1910,6606,0,18720,0,16,3358,704,345,-741,399,321,-689,1397,244,-505,504
"2025-02-13",48,27793,30456,25338,1907,6606,0,18720,0,65,3444,760,368,-741,377,210,-709,1397,272,-548,504
"2025-02-14",1,27816,30436,25390,1894,6606,0,18720,0,708,3334,1457,571,-425,399,198,-604,1397,402,-283,504
"2025-02-14",2,28344,31074,25887,1881,6606,0,18720,0,874,3424,1503,583,-392,399,193,-600,1397,408,-264,504
"2025-02-14",3,28110,30858,25667,1893,6606,0,18720,0,1017,3339,1593,538,-418,400,194,-456,1397,328,-257,505
"2025-02-14",4,27286,30382,25014,1904,6606,0,18720,0,1356,3312,1605,544,-428,400,193,-450,1397,328,-262,505
"2025-02-14",5,26852,30847,24607,1913,6606,0,18720,0,1673,3382,1913,865,-727,400,194,-503,1398,500,-492,505
"2025-02-14",6,26520,30534,24242,1922,6606,0,18720,0,1670,3508,1930,886,-728,387,193,-505,1367,512,-511,504
"2025-02-14",7,25813,30138,23460,1946,6606,0,18720,0,1673,3473,1969,862,-651,390,193,-776,994,593,-625,504
"2025-02-14",8,25681,30015,23298,1970,6606,0,18720,0,1654,3509,1968,860,-656,363,194,-787,918,591,-637,504
"2025-02-14",9,25052,29918,22843,1976,6606,0,18720,0,1628,3838,1759,850,-941,385,194,-916,546,326,-781,504
"2025-02-14",10,25179,30011,22838,1981,6606,0,18720,0,1570,3836,1705,839,-943,286,220,-920,470,302,-799,444
"2025-02-14",11,25387,29656,23139,1978,6606,0,18720,0,584,4157,605,460,-1064,362,350,-944,96,74,-1077,499
"2025-02-14",12,26565,30288,24139,1974,6606,0,18720,0,17,4083,517,415,-1065,294,352,-945,20,50,-1096,504
"2025-02-14",13,29061,33474,26556,2003,6606,0,18720,0,17,4110,450,-239,-1064,381,463,-776,-358,-263,-1096,504
"2025-02-14",14,31760,36285,29111,2032,6606,0,18720,0,22,3882,450,-281,-1063,382,375,-770,-414,-279,-1096,482
"2025-02-14",15,34526,39054,31663,2087,6606,0,18720,0,21,4101,604,-154,-1092,258,233,-861,-529,-175,-1096,360
"2025-02-14",16,36311,40800,33323,2142,6606,34,18720,0,16,4050,650,-124,-1093,227,87,-865,-536,-159,-1096,367
"2025-02-14",17,37908,42066,34785,2160,6606,247,18720,0,13,3411,1682,665,-1093,90,0,-918,-439,214,-1095,231
"2025-02-14",18,38492,42624,35252,2177,6606,648,18720,0,19,3751,1759,722,-1091,38,0,-920,-406,255,-1096,80
"2025-02-14",19,39451,43333,36153,2247,6606,1094,18720,0,19,3539,1760,849,-1091,-67,-18,-783,-151,828,-1096,-57
"2025-02-14",20,39164,43292,35843,2316,6606,1651,18720,0,21,3175,1761,855,-1091,-219,0,-778,-118,868,-1096,-205
"2025-02-14",21,38740,42819,35466,2359,6606,2160,18720,0,19,2948,1817,757,-1014,-370,0,-523,-103,990,-1095,-355
"2025-02-14",22,38069,42278,34870,2402,6606,2840,18720,0,18,2769,1817,749,-995,-394,-10,-509,-95,997,-1092,-496
"2025-02-14",23,37573,40530,34366,2350,6606,3617,18720,0,18,2661,1563,709,-260,-446,-129,-22,-16,990,-952,-514
"2025-02-14",24,37033,40083,33843,2297,6606,3692,18720,0,18,2391,1558,714,-223,-451,-280,-12,-6,989,-946,-514
"2025-02-14",25,36641,41279,33548,2237,6606,4226,18720,0,16,2321,1984,974,-823,-451,-431,-716,-6,996,-1082,-513
